# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Mccc1	FBgn0039877	FBtr0085855	protein_coding	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
Mccc1	FBgn0039877	FBtr0085856	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Mccc1	FBgn0039877	FBtr0307551	protein_coding	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Mccc1	FBgn0039877	FBtr0307552	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Mccc2	FBgn0042083	FBtr0086126	protein_coding	0	0	0	9	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	6
Mcm10	FBgn0032929	FBtr0081475	protein_coding	0	0	1	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6
Mcm2	FBgn0014861	FBtr0081827	protein_coding	0	0	0	14	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	2
Mcm3	FBgn0284442	FBtr0070762	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
Mcm3	FBgn0284442	FBtr0340476	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
Mcm5	FBgn0017577	FBtr0082279	protein_coding	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1
Mcm6	FBgn0025815	FBtr0070952	protein_coding	0	2	1	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	2
Mcm7	FBgn0020633	FBtr0076585	protein_coding	0	7	0	55	7	2	7	5	0	0	0	0	0	0	0	0	0	0	0	5	36
Mco1	FBgn0032116	FBtr0079807	protein_coding	0	10	5	160	0	0	3	25	0	85	5	0	0	0	0	0	0	0	0	10	47
Mco1	FBgn0032116	FBtr0303896	protein_coding	0	10	5	160	0	0	4	25	0	84	5	0	0	0	0	0	0	0	0	10	47
Mco1	FBgn0032116	FBtr0303897	protein_coding	0	11	5	159	0	0	3	25	0	85	5	0	0	0	1	0	0	0	0	10	47
Mco3	FBgn0039387	FBtr0084940	protein_coding	0	0	0	24	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	12
Mco4	FBgn0052557	FBtr0074466	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Mcr	FBgn0267488	FBtr0079543	protein_coding	0	1	0	48	2	0	1	7	0	22	0	0	0	0	0	0	0	0	0	1	16
Mct1	FBgn0023549	FBtr0070393	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Mct1	FBgn0023549	FBtr0342765	protein_coding	0	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2
Mctp	FBgn0034389	FBtr0110970	protein_coding	0	19	6	269	14	0	11	71	0	130	6	0	0	0	5	0	0	0	0	14	48
Mctp	FBgn0034389	FBtr0110971	protein_coding	0	15	5	124	14	0	0	71	0	9	5	0	0	0	5	0	0	0	0	10	35
Mctp	FBgn0034389	FBtr0330004	protein_coding	0	19	7	268	13	0	11	71	0	130	7	0	0	0	5	0	0	0	0	14	48
Mctp	FBgn0034389	FBtr0330005	protein_coding	0	19	6	210	14	0	0	71	0	33	6	0	0	0	5	0	0	0	0	14	97
Mctp	FBgn0034389	FBtr0345950	protein_coding	0	19	6	275	14	0	11	77	0	130	6	0	0	0	5	0	0	0	0	14	48
Mctp	FBgn0034389	FBtr0346955	protein_coding	0	19	6	269	14	0	11	71	0	130	6	0	0	0	5	0	0	0	0	14	48
Mdh1	FBgn0262782	FBtr0080050	protein_coding	0	0	0	21	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	16
Mdh1	FBgn0262782	FBtr0345435	protein_coding	0	0	0	21	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	15
Mdh2	FBgn0262559	FBtr0083563	protein_coding	0	0	0	55	0	0	1	45	0	0	0	0	0	0	0	0	0	0	0	0	9
Mdr49	FBgn0004512	FBtr0087801	protein_coding	0	3	4	40	0	0	0	23	0	0	4	0	0	0	0	0	0	0	0	3	17
Mdr49	FBgn0004512	FBtr0302198	protein_coding	0	3	4	40	0	0	0	23	0	0	4	0	0	0	0	0	0	0	0	3	17
Mdr50	FBgn0010241	FBtr0087537	protein_coding	0	0	0	16	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	3
Mdr65	FBgn0004513	FBtr0077011	protein_coding	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10
Mec2	FBgn0030993	FBtr0074669	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
Med	FBgn0011655	FBtr0085815	protein_coding	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
Med	FBgn0011655	FBtr0085816	protein_coding	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
Med	FBgn0011655	FBtr0337030	protein_coding	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
Mef2	FBgn0011656	FBtr0088443	protein_coding	1	3	0	82	0	2	19	3	0	45	0	0	1	0	0	0	0	0	0	1	16
Mef2	FBgn0011656	FBtr0088444	protein_coding	0	2	0	83	0	1	10	3	0	54	0	0	0	0	0	0	0	0	0	1	16
Mef2	FBgn0011656	FBtr0088445	protein_coding	0	2	0	84	3	1	10	1	0	54	0	0	0	0	0	0	0	0	0	1	16
Mef2	FBgn0011656	FBtr0088446	protein_coding	0	2	0	83	0	1	10	3	0	54	0	0	0	0	0	0	0	0	0	1	16
Mef2	FBgn0011656	FBtr0088447	protein_coding	0	1	0	208	3	0	8	1	0	188	0	0	0	0	0	0	0	0	0	1	8
Mef2	FBgn0011656	FBtr0330707	protein_coding	0	1	0	162	3	0	7	1	0	101	0	0	0	0	0	0	0	0	0	1	50
Mef2	FBgn0011656	FBtr0330708	protein_coding	0	1	0	208	3	0	8	1	0	188	0	0	0	0	0	0	0	0	0	1	8
Megf8	FBgn0031981	FBtr0344788	protein_coding	0	11	2	23	0	0	0	2	0	3	2	0	0	0	1	0	0	0	0	10	19
Megf8	FBgn0031981	FBtr0344789	protein_coding	0	11	2	23	0	0	0	2	0	3	2	0	0	0	1	0	0	0	0	10	19
Meics	FBgn0025874	FBtr0075791	protein_coding	0	2	4	21	0	0	0	18	0	0	4	0	0	0	0	0	0	0	0	2	3
Meics	FBgn0025874	FBtr0333030	protein_coding	0	1	3	23	0	0	0	18	0	2	3	0	0	0	0	0	0	0	0	1	3
Mekk1	FBgn0024329	FBtr0083684	protein_coding	0	0	1	26	0	0	1	11	0	11	1	0	0	0	0	0	0	0	0	0	3
Mekk1	FBgn0024329	FBtr0331353	protein_coding	0	0	0	24	0	0	1	11	0	1	0	0	0	0	0	0	0	0	0	0	11
Meltrin	FBgn0265140	FBtr0301498	protein_coding	0	4	7	230	0	1	5	0	0	212	7	0	0	0	1	0	0	0	0	2	14
Meltrin	FBgn0265140	FBtr0301499	protein_coding	0	1	1	239	0	1	5	9	0	211	1	0	0	0	0	0	0	0	0	0	14
Membrin	FBgn0260856	FBtr0077145	protein_coding	0	0	1	74	0	0	1	56	0	0	1	0	0	0	0	0	0	0	0	0	17
Men	FBgn0002719	FBtr0082660	protein_coding	0	0	0	56	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	27
Men	FBgn0002719	FBtr0082661	protein_coding	0	0	0	56	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	40
Men	FBgn0002719	FBtr0330025	protein_coding	0	0	0	49	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	33
Men-b	FBgn0029155	FBtr0085110	protein_coding	0	0	0	51	2	0	14	0	0	27	0	0	0	0	0	0	0	0	0	0	8
Men-b	FBgn0029155	FBtr0301707	protein_coding	0	0	0	51	0	0	14	2	0	27	0	0	0	0	0	0	0	0	0	0	8
Men-b	FBgn0029155	FBtr0301708	protein_coding	0	0	0	51	1	0	14	0	0	28	0	0	0	0	0	0	0	0	0	0	8
Menl-1	FBgn0029154	FBtr0301869	protein_coding	0	1	1	71	1	0	0	18	0	0	1	0	0	0	0	0	0	0	0	1	52
Menl-2	FBgn0029153	FBtr0100601	protein_coding	0	0	0	49	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	30
Menl-2	FBgn0029153	FBtr0301867	protein_coding	0	0	0	49	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	30
Menl-2	FBgn0029153	FBtr0301868	protein_coding	0	1	0	73	1	1	2	18	0	0	0	0	0	0	0	0	0	0	0	0	52
Mer	FBgn0086384	FBtr0074754	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Mer	FBgn0086384	FBtr0345992	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Mes2	FBgn0037207	FBtr0078561	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Mes2	FBgn0037207	FBtr0078563	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Mes4	FBgn0034726	FBtr0071827	protein_coding	0	1	0	35	2	0	0	30	0	0	0	0	0	0	0	0	0	0	0	1	3
Mes4	FBgn0034726	FBtr0301243	protein_coding	0	1	0	35	2	0	0	30	0	0	0	0	0	0	0	0	0	0	0	1	3
Mesh1	FBgn0039650	FBtr0085407	protein_coding	0	1	0	48	0	0	0	18	0	1	0	0	0	0	1	0	0	0	0	0	30
Met	FBgn0002723	FBtr0073521	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Met	FBgn0002723	FBtr0343585	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Met75Ca	FBgn0028416	FBtr0075115	protein_coding	0	0	0	38	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	21
Met75Cb	FBgn0028415	FBtr0075116	protein_coding	0	0	0	30	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	13
MetRS	FBgn0034401	FBtr0086627	protein_coding	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10
MetRS-m	FBgn0027083	FBtr0082895	protein_coding	0	4	4	77	0	0	0	19	0	44	4	0	0	0	0	0	0	0	0	4	14
MetRS-m	FBgn0027083	FBtr0337021	protein_coding	0	4	4	82	7	0	0	17	0	44	4	0	0	0	0	0	0	0	0	4	14
MetRS-m	FBgn0027083	FBtr0347148	protein_coding	0	4	4	89	8	0	0	23	0	44	4	0	0	0	0	0	0	0	0	4	14
Mettl14	FBgn0032016	FBtr0079599	protein_coding	0	0	0	30	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	21
Mettl3	FBgn0039139	FBtr0084532	protein_coding	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
Mf	FBgn0038294	FBtr0083030	protein_coding	0	1	1	46	2	0	0	4	0	18	1	0	0	0	1	0	0	0	0	1	22
Mf	FBgn0038294	FBtr0083031	protein_coding	0	1	0	82	1	0	0	35	0	24	0	0	0	0	0	0	0	0	0	1	22
Mf	FBgn0038294	FBtr0083032	protein_coding	0	1	0	47	2	0	0	7	0	16	0	0	0	0	0	0	0	0	0	1	22
Mf	FBgn0038294	FBtr0083033	protein_coding	0	1	0	82	1	0	0	35	0	24	0	0	0	0	0	0	0	0	0	1	22
Mf	FBgn0038294	FBtr0083034	protein_coding	0	1	0	82	1	0	0	35	0	24	0	0	0	0	0	0	0	0	0	1	22
Mf	FBgn0038294	FBtr0302142	protein_coding	0	1	0	82	1	0	2	35	0	24	0	0	0	0	0	0	0	0	0	1	20
Mf	FBgn0038294	FBtr0302143	protein_coding	0	1	1	46	2	0	2	4	0	18	1	0	0	0	1	0	0	0	0	1	20
Mf	FBgn0038294	FBtr0302144	protein_coding	0	1	0	82	1	0	0	35	0	24	0	0	0	0	0	0	0	0	0	1	22
Mf	FBgn0038294	FBtr0302145	protein_coding	0	1	0	82	0	0	2	39	0	21	0	0	0	0	0	0	0	0	0	1	20
Mf	FBgn0038294	FBtr0302146	protein_coding	0	1	0	82	1	0	0	35	0	24	0	0	0	0	0	0	0	0	0	1	22
Mf	FBgn0038294	FBtr0306642	protein_coding	0	0	0	48	14	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	22
Mf	FBgn0038294	FBtr0306643	protein_coding	0	2	0	77	1	0	0	35	0	22	0	0	0	0	1	0	0	0	0	1	20
Mf	FBgn0038294	FBtr0306644	protein_coding	0	1	0	82	1	0	0	35	0	24	0	0	0	0	0	0	0	0	0	1	22
Mf	FBgn0038294	FBtr0334927	protein_coding	0	1	1	46	2	0	0	4	0	35	1	0	0	0	1	0	0	0	0	1	5
Mf	FBgn0038294	FBtr0334928	protein_coding	0	1	0	82	1	0	0	35	0	24	0	0	0	0	0	0	0	0	0	1	22
Mf	FBgn0038294	FBtr0345219	protein_coding	0	0	0	61	14	0	0	17	0	8	0	0	0	0	0	0	0	0	0	0	22
Mf	FBgn0038294	FBtr0345220	protein_coding	0	1	0	48	5	0	0	5	0	16	0	0	0	0	0	0	0	0	0	1	22
Mfap1	FBgn0035294	FBtr0072841	protein_coding	0	9	5	51	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	9	39
Mfe2	FBgn0030731	FBtr0074209	protein_coding	0	0	0	13	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10
Mfe2	FBgn0030731	FBtr0340442	protein_coding	0	0	0	12	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9
Mgat1	FBgn0034521	FBtr0086259	protein_coding	0	0	2	65	0	0	5	44	0	4	2	0	0	0	0	0	0	0	0	0	12
Mgat2	FBgn0039738	FBtr0085602	protein_coding	0	3	1	63	0	2	24	27	0	7	1	0	0	0	0	0	0	0	0	1	5
Mgat2	FBgn0039738	FBtr0100418	protein_coding	0	1	0	65	0	1	15	27	0	18	0	0	0	0	0	0	0	0	0	0	5
Mgat2	FBgn0039738	FBtr0334705	protein_coding	0	2	0	65	0	2	24	27	0	9	0	0	0	0	0	0	0	0	0	0	5
Mgstl	FBgn0025814	FBtr0077242	protein_coding	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7
Mgstl	FBgn0025814	FBtr0077243	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Mgstl	FBgn0025814	FBtr0345919	protein_coding	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7
Mhc	FBgn0264695	FBtr0080895	protein_coding	0	5	5	114	6	0	0	13	0	78	5	0	0	0	2	0	0	0	1	2	19
Mhc	FBgn0264695	FBtr0080896	protein_coding	0	4	5	115	6	0	0	13	0	79	5	0	0	0	2	0	0	0	1	1	19
Mhc	FBgn0264695	FBtr0080897	protein_coding	0	4	5	115	6	0	0	13	0	79	5	0	0	0	2	0	0	0	1	1	19
Mhc	FBgn0264695	FBtr0080898	protein_coding	0	5	5	114	6	0	0	13	0	78	5	0	0	0	2	0	0	0	1	2	19
Mhc	FBgn0264695	FBtr0080899	protein_coding	0	5	4	115	6	0	0	13	0	79	4	0	0	0	2	0	0	0	1	2	19
Mhc	FBgn0264695	FBtr0080900	protein_coding	0	4	5	115	6	0	0	13	0	79	5	0	0	0	2	0	0	0	1	1	19
Mhc	FBgn0264695	FBtr0080901	protein_coding	0	4	5	115	6	0	0	13	0	79	5	0	0	0	2	0	0	0	1	1	19
Mhc	FBgn0264695	FBtr0080902	protein_coding	0	4	4	116	6	0	0	13	0	80	4	0	0	0	2	0	0	0	1	1	19
Mhc	FBgn0264695	FBtr0080903	protein_coding	0	4	4	116	6	0	0	13	0	80	4	0	0	0	2	0	0	0	1	1	19
Mhc	FBgn0264695	FBtr0080905	protein_coding	0	3	4	117	12	0	0	13	0	75	4	0	0	0	2	0	0	0	0	1	19
Mhc	FBgn0264695	FBtr0080906	protein_coding	0	4	4	117	12	1	1	13	0	75	4	0	0	0	2	0	0	0	0	1	18
Mhc	FBgn0264695	FBtr0080907	protein_coding	0	3	5	116	12	0	0	13	0	74	5	0	0	0	2	0	0	0	0	1	19
Mhc	FBgn0264695	FBtr0301827	protein_coding	0	3	5	116	7	0	0	13	0	79	5	0	0	0	2	0	0	0	0	1	19
Mhc	FBgn0264695	FBtr0301828	protein_coding	0	4	5	115	6	0	0	13	0	76	5	0	0	0	1	0	0	0	1	2	21
Mhc	FBgn0264695	FBtr0301829	protein_coding	0	3	5	116	7	0	0	13	0	79	5	0	0	0	2	0	0	0	0	1	19
Mhc	FBgn0264695	FBtr0307492	protein_coding	0	5	5	111	6	0	0	13	0	62	5	0	0	0	1	0	0	0	1	3	31
Mhc	FBgn0264695	FBtr0307493	protein_coding	0	6	5	113	6	0	0	13	0	77	5	0	0	0	2	0	0	0	1	3	19
Mhc	FBgn0264695	FBtr0307494	protein_coding	0	5	5	111	6	0	0	13	0	62	5	0	0	0	1	0	0	0	1	3	31
Mhc	FBgn0264695	FBtr0307495	protein_coding	0	4	5	110	6	0	0	13	0	61	5	0	0	0	1	0	0	0	1	2	31
Mhc	FBgn0264695	FBtr0307496	protein_coding	0	2	5	114	7	0	0	13	0	64	5	0	0	0	1	0	0	0	0	1	31
Mhc	FBgn0264695	FBtr0346712	protein_coding	0	4	5	112	6	0	0	13	0	63	5	0	0	0	1	0	0	0	1	2	31
Mhcl	FBgn0026059	FBtr0083229	protein_coding	0	2	1	115	0	0	2	9	0	94	1	0	0	0	1	0	0	0	0	1	11
Mhcl	FBgn0026059	FBtr0083231	protein_coding	0	2	1	115	0	0	2	9	0	94	1	0	0	0	1	0	0	0	0	1	11
Mhcl	FBgn0026059	FBtr0083232	protein_coding	0	1	3	79	0	0	0	18	0	50	3	0	0	0	0	0	0	0	0	1	11
Mhcl	FBgn0026059	FBtr0083233	protein_coding	0	2	0	51	0	1	12	9	0	16	0	0	0	0	0	0	0	0	0	1	14
Mhcl	FBgn0026059	FBtr0110973	protein_coding	0	2	2	106	0	0	3	18	0	80	2	0	0	0	1	0	0	0	0	1	6
Mhcl	FBgn0026059	FBtr0110974	protein_coding	0	2	2	114	0	0	2	18	0	84	2	0	0	0	1	0	0	0	0	1	11
Mhcl	FBgn0026059	FBtr0303845	protein_coding	0	1	1	48	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	1	30
Mhcl	FBgn0026059	FBtr0332439	protein_coding	0	2	0	51	0	1	12	9	0	16	0	0	0	0	0	0	0	0	0	1	14
Mi-2	FBgn0262519	FBtr0074919	protein_coding	0	0	0	19	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	2
Mi-2	FBgn0262519	FBtr0100394	protein_coding	0	0	0	19	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	2
Mi-2	FBgn0262519	FBtr0302046	protein_coding	0	0	0	19	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	2
Mi-2	FBgn0262519	FBtr0332152	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Mical	FBgn0053208	FBtr0082206	protein_coding	0	0	0	123	0	0	1	0	0	115	0	0	0	0	0	0	0	0	0	0	7
Mical	FBgn0053208	FBtr0082207	protein_coding	0	1	0	135	0	1	6	8	0	119	0	0	0	0	0	0	0	0	0	0	2
Mical	FBgn0053208	FBtr0082208	protein_coding	0	1	0	135	0	1	6	8	0	119	0	0	0	0	0	0	0	0	0	0	2
Mical	FBgn0053208	FBtr0082209	protein_coding	0	1	0	135	0	1	6	8	0	119	0	0	0	0	0	0	0	0	0	0	2
Mical	FBgn0053208	FBtr0082210	protein_coding	0	0	0	52	0	0	0	8	0	16	0	0	0	0	0	0	0	0	0	0	28
Mical	FBgn0053208	FBtr0082212	protein_coding	0	0	0	30	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	18
Mical	FBgn0053208	FBtr0082213	protein_coding	0	0	0	30	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	18
Mical	FBgn0053208	FBtr0273185	protein_coding	0	0	0	40	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	28
Mical	FBgn0053208	FBtr0306608	protein_coding	0	1	0	135	0	1	6	8	0	119	0	0	0	0	0	0	0	0	0	0	2
Mical	FBgn0053208	FBtr0306609	protein_coding	0	1	0	135	0	1	6	8	0	119	0	0	0	0	0	0	0	0	0	0	2
Mical	FBgn0053208	FBtr0347211	protein_coding	0	1	0	135	0	1	6	8	0	119	0	0	0	0	0	0	0	0	0	0	2
Mical	FBgn0053208	FBtr0347212	protein_coding	0	0	0	30	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	18
Mical	FBgn0053208	FBtr0347213	protein_coding	0	1	0	135	0	1	6	8	0	119	0	0	0	0	0	0	0	0	0	0	2
Mical	FBgn0053208	FBtr0347214	protein_coding	0	1	0	135	0	1	6	8	0	119	0	0	0	0	0	0	0	0	0	0	2
Mics1	FBgn0037506	FBtr0081554	protein_coding	0	0	0	49	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	31
Mid1	FBgn0053988	FBtr0100033	protein_coding	0	0	2	51	0	0	1	16	0	31	2	0	0	0	0	0	0	0	0	0	3
Mid1	FBgn0053988	FBtr0331983	protein_coding	0	0	2	52	13	0	1	4	0	31	2	0	0	0	0	0	0	0	0	0	3
Miga	FBgn0030037	FBtr0071246	protein_coding	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
Miga	FBgn0030037	FBtr0300383	protein_coding	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
Miga	FBgn0030037	FBtr0345986	protein_coding	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
Mink	FBgn0039250	FBtr0084716	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Mip	FBgn0036713	FBtr0075241	protein_coding	0	0	0	39	0	0	2	17	0	2	0	0	0	0	0	0	0	0	0	0	18
Mipp1	FBgn0026061	FBtr0075398	protein_coding	0	1	0	45	0	0	0	17	0	27	0	0	0	0	0	0	0	0	0	1	1
Mipp1	FBgn0026061	FBtr0075399	protein_coding	0	1	0	45	0	0	0	17	0	27	0	0	0	0	0	0	0	0	0	1	1
Mipp1	FBgn0026061	FBtr0345813	protein_coding	0	1	0	46	2	0	0	16	0	27	0	0	0	0	0	0	0	0	0	1	1
Mipp2	FBgn0026060	FBtr0070884	protein_coding	0	1	2	13	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	1	10
Miro	FBgn0039140	FBtr0084595	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Miro	FBgn0039140	FBtr0084596	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Miro	FBgn0039140	FBtr0303849	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Miro	FBgn0039140	FBtr0321262	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Mis12	FBgn0035725	FBtr0076936	protein_coding	0	0	0	42	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	28
Mitofilin	FBgn0019960	FBtr0290271	protein_coding	0	0	0	44	0	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	8
Mitofilin	FBgn0019960	FBtr0335199	protein_coding	0	0	0	44	0	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	8
Mitofilin	FBgn0019960	FBtr0335200	protein_coding	0	0	0	44	0	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	8
Mkk4	FBgn0024326	FBtr0081892	protein_coding	0	0	0	19	1	0	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0
Mkk4	FBgn0024326	FBtr0300443	protein_coding	0	0	0	18	0	0	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0
Mkk4	FBgn0024326	FBtr0334320	protein_coding	0	0	0	29	4	0	2	23	0	0	0	0	0	0	0	0	0	0	0	0	0
Mkp3	FBgn0036844	FBtr0075035	protein_coding	0	1	0	66	1	1	2	4	0	43	0	0	0	0	0	0	0	0	0	0	16
Mkp3	FBgn0036844	FBtr0075036	protein_coding	0	0	0	28	2	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	16
Mkp3	FBgn0036844	FBtr0330089	protein_coding	0	1	0	66	2	1	2	3	0	43	0	0	0	0	0	0	0	0	0	0	16
Mkp3	FBgn0036844	FBtr0333220	protein_coding	0	1	0	67	5	1	2	1	0	43	0	0	0	0	0	0	0	0	0	0	16
Mkrn1	FBgn0029152	FBtr0078383	protein_coding	0	0	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
Mkrn1	FBgn0029152	FBtr0078384	protein_coding	0	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4
Mkrn1	FBgn0029152	FBtr0305331	protein_coding	0	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4
Mks1	FBgn0030395	FBtr0073667	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Mlc-c	FBgn0004687	FBtr0070783	protein_coding	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Mlc-c	FBgn0004687	FBtr0308579	protein_coding	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Mlc1	FBgn0002772	FBtr0085195	protein_coding	0	0	0	49	0	0	0	36	0	7	0	0	0	0	0	0	0	0	0	0	6
Mlc1	FBgn0002772	FBtr0085196	protein_coding	0	0	0	49	0	0	0	36	0	7	0	0	0	0	0	0	0	0	0	0	6
Mlc1	FBgn0002772	FBtr0344131	protein_coding	0	0	0	55	5	0	0	37	0	7	0	0	0	0	0	0	0	0	0	0	6
Mlc2	FBgn0002773	FBtr0089747	protein_coding	0	0	0	31	5	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	8
Mlf	FBgn0034051	FBtr0087292	protein_coding	0	2	0	30	0	0	4	10	0	2	0	0	0	0	0	0	0	0	0	2	14
Mlf	FBgn0034051	FBtr0087293	protein_coding	0	2	0	30	0	0	4	10	0	2	0	0	0	0	0	0	0	0	0	2	14
Mlf	FBgn0034051	FBtr0087294	protein_coding	0	0	0	19	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	8
Mlf	FBgn0034051	FBtr0087295	protein_coding	0	2	0	30	0	0	4	10	0	2	0	0	0	0	0	0	0	0	0	2	14
Mlf	FBgn0034051	FBtr0302149	protein_coding	0	2	0	30	0	0	4	10	0	2	0	0	0	0	0	0	0	0	0	2	14
Mlf	FBgn0034051	FBtr0306649	protein_coding	0	0	0	19	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	8
